"","Condition","Epoch","Hemisphere","subID","Skill","X","Handedness","Footedness","Age","Gender","Soccer_Time","Age_Last_Comp","Highest_Level","Currently_Play","Direction","Height","Total","Direction_Perc","Height_Perc","Total_Perc","Misc","Hz","CP_Avg_Hem","CP_Avg_Single","CP_Avg_Single_Med","P_Avg_Hem","P_Avg_Single","P_Avg_Single_Med"
"222","N","E1","Right","P22","LS",65842,"R","R",24,"M",0,NA,NA,0,60,55,34,0.65,0.6,0.37,NA,13,-0.330596311240652,-0.48130482075555,-0.179887801725753,-0.428366862970165,-0.45745789197619,-0.399275833964141
"223","N","E1","Right","P23","LS",69445,"L","R",33,"M",3,9,NA,0,57,41,30,0.619565217,0.445652174,0.326086957,NA,13,-0.731288877209692,-0.843506523466834,-0.619071230952551,-0.275103456629056,-0.128870867305033,-0.42133604595308
"224","N","E1","Right","P24","S",71845,"R","R",35,"M",30,NA,"Semi-Pro",3,31,27,14,0.563636364,0.490909091,0.254545455,NA,13,-0.589999032435802,-0.677139440209045,-0.50285862466256,-0.388783281113115,-0.413034811880138,-0.364531750346092
"225","N","E1","Right","P25","LS",75553,"R","R",23,"F",2,NA,NA,0,49,51,32,0.532608696,0.554347826,0.347826087,NA,13,-1.22570713649964,-1.19889194577197,-1.25252232722731,-1.46399854898204,-1.51516117521618,-1.41283592274789
"226","N","E1","Right","P26","LS",78182,"R","R",34,"F",0,NA,NA,0,52,47,26,0.565217391,0.510869565,0.282608696,NA,13,-0.3533915231076,-0.324331788490413,-0.382451257724786,-0.196492176661692,-0.0538492399334797,-0.339135113389905
"227","N","E1","Right","P27","LS",81785,"R","R",42,"M",0,NA,NA,0,47,42,25,0.510869565,0.456521739,0.27173913,NA,13,-0.23844054612979,-0.132189268227876,-0.344691824031704,-0.473478608108033,-0.388871055180955,-0.558086161035112
"228","N","E1","Right","P28","LS",84535,"R","R",26,"F",0,NA,NA,0,45,45,24,0.5,0.5,0.266666667,NA,13,0.0208422246544037,0.0388884394046607,0.00279600990414664,-0.0155816055913856,-0.090339863424558,0.0591766522417867
"229","N","E1","Right","P29","S",87180,"L","L",25,"F",16,18,"College",0,63,47,34,0.684782609,0.510869565,0.369565217,NA,13,-0.195352164792635,-0.210781130313579,-0.179923199271691,-0.252271694735885,-0.194627700916117,-0.309915688555652
"230","N","E1","Right","P30","S",90213,"R","R",31,"M",27,NA,"Premier League",1,71,50,38,0.77173913,0.543478261,0.413043478,NA,13,-0.167946522231836,-0.133124830867633,-0.202768213596039,0.00399673602676686,-0.0637628814928949,0.0717563535464286
"231","N","E1","Right","P31","S",93411,"R","R",29,"M",25,NA,"Premier League",4,60,55,37,0.652173913,0.597826087,0.402173913,NA,13,-0.327958723194827,-0.335731192225284,-0.320186254164371,-0.44684977305092,-0.543988842402727,-0.349710703699112
"232","N","E1","Right","P32","LS",97118,"R","R",25,"M",3,12,NA,0,64,50,34,0.695652174,0.543478261,0.369565217,NA,13,0.0830969954949366,0.087742182834923,0.0784518081549502,0.212520307083823,0.318912355408145,0.106128258759501
"233","N","E1","Right","P33","LS",100114,"R","R",21,"F",0,NA,NA,0,55,43,28,0.597826087,0.467391304,0.304347826,NA,13,-0.0464474846259031,-0.156847691911613,0.0639527226598072,0.0251523880602583,0.169122435271519,-0.118817659151003
"234","N","E1","Right","P34","LS",103228,"R","R",32,"M",1,NA,NA,0.09,58,51,34,0.630434783,0.554347826,0.369565217,NA,13,-0.183515520989793,-0.0482423963676796,-0.318788645611906,-0.220494882667417,-0.336822692819576,-0.104167072515257
"235","N","E1","Right","P35","S",105752,"R","L",20,"M",16,18,NA,1,73,47,38,0.793478261,0.510869565,0.413043478,NA,13,-0.246284800541331,-0.23958435886721,-0.252985242215452,-0.184409649246404,0.00371376934143665,-0.372533067834245
"236","N","E1","Right","P36","LS",109338,"R","L",26,"F",0,NA,NA,0,54,44,27,0.586956522,0.47826087,0.293478261,NA,13,0.018325197503141,-0.00999284339468549,0.0466432384009676,-0.248964802317999,-0.292806301453257,-0.20512330318274
"237","N","E1","Right","P37","S",111844,"R","L",25,"M",20,24,"College Club",1,75,46,40,0.815217391,0.5,0.434782609,NA,13,0.27084638925831,0.202287504866101,0.339405273650518,0.00825830950637233,-0.0505315169656352,0.0670481359783795
"238","N","E1","Right","P38","S",115568,"R","L",27,"F",22,NA,"Collegiate",4,69,47,34,0.75,0.510869565,0.369565217,NA,13,0.997533922677742,0.96894901570369,1.02611882965179,0.69977223818159,0.689418257109004,0.710126219254176
"239","N","E1","Right","P39","S",117832,"R","R",26,"M",22,NA,"Professional Germany",4,65,42,34,0.706521739,0.456521739,0.369565217,NA,13,0.576043413499811,0.432605202187865,0.719481624811757,0.90321627394129,0.98783465511557,0.818597892767012
"240","N","E1","Right","P40","S",121680,"R","R",27,"M",23,NA,"Club College",1.5,64,49,34,0.695652174,0.532608696,0.369565217,NA,13,0.882026305665308,0.493284865977009,1.27076774535361,0.940467656438313,0.948140230086791,0.932795082789835
"241","N","E2","Left","P01","LS",1832,"R","R",34,"M",0,NA,NA,0,43,46,25,0.47,0.5,0.27,NA,13,0.095156766678884,0.0965300211885298,0.0937835121692383,-0.189637973805638,-0.321354965742725,-0.0579209818685527
"242","N","E2","Left","P02","LS",5032,"R","R",26,"M",3,13,NA,0,66,49,37,0.72,0.53,0.4,NA,13,-0.52241804768244,-0.621394200754812,-0.423441894610068,-0.408863276944357,-0.326278247007483,-0.49144830688123
"243","N","E2","Left","P03","LS",8146,"R","R",24,"M",1,NA,NA,0,48,45,26,0.52,0.49,0.28,NA,13,-0.733541587798735,-0.652836265874234,-0.814246909723236,-0.980995404289593,-1.17917159520661,-0.782819213372578
"244","N","E2","Left","P04","S",10465,"R","R",33,"M",29,NA,"College",3.5,70,46,36,0.76,0.5,0.39,NA,13,-0.410777364130271,-0.339715670256845,-0.481839058003697,-0.654904917140836,-0.684658373902605,-0.625151460379067
"245","N","E2","Left","P05","S",13825,"R","R",52,"M",48,NA,"Semi-Pro",3,69,45,37,0.75,0.49,0.4,NA,13,-0.154808054923692,-0.0311900640873973,-0.278426045759987,-0.12767001987338,-0.102065476097919,-0.153274563648841
"246","N","E2","Left","P06","S",16696,"R","R",50,"M",42,NA,"Unknown",1,64,44,32,0.7,0.48,0.35,NA,13,-0.0244391344844086,0.132521783809978,-0.181400052778795,-0.133342721046489,-0.140135033249229,-0.126550408843749
"247","N","E2","Left","P07","LS",20405,"R","R",27,"M",0,NA,NA,0.04,58,49,37,0.63,0.53,0.4,NA,13,0.00377795142462554,0.15257831395741,-0.145022411108159,-0.0759304424935601,0.00902442932414876,-0.160885314311269
"248","N","E2","Left","P08","LS",23506,"R","R",26,"F",0,NA,NA,0,47,51,26,0.51,0.55,0.28,NA,13,-0.653119297249563,-0.55360391941464,-0.752634675084487,-0.541856802169934,-0.506330596634052,-0.577383007705816
"249","N","E2","Left","P09","S",26166,"R","R",38,"M",30,NA,"College",2,77,43,36,0.84,0.47,0.39,NA,13,-0.460990068487417,-0.530393784111492,-0.391586352863342,-0.37850458691605,-0.398773594872516,-0.358235578959585
"250","N","E2","Left","P10","S",29159,"R","R",27,"F",21,22,"College",0,52,48,27,0.57,0.52,0.29,NA,13,-0.357751890840529,-0.372892783747974,-0.342610997933085,-0.297995310666882,-0.280608200137369,-0.315382421196396
"251","N","E2","Left","P11","S",32031,"R","R",28,"M",23,NA,"Club College",1.5,60,50,34,0.65,0.54,0.37,NA,13,-0.693040561961498,-0.771754825720618,-0.614326298202377,-0.653193676670812,-0.70013916445968,-0.606248188881945
"252","N","E2","Left","P12","LS",35807,"R","R",26,"M",1,6,NA,0,63,46,33,0.68,0.5,0.36,NA,13,-0.641159203259704,-0.588732138734295,-0.693586267785114,-0.635374477668033,-0.653804125253353,-0.616944830082712
"253","N","E2","Left","P13","S",38262,"R","L",22,"F",16,NA,"College",3,72,59,48,0.78,0.64,0.52,NA,13,-0.177327888647004,-0.315131589666528,-0.0395241876274791,-0.357141665258091,-0.428962115413026,-0.285321215103157
"254","N","E2","Left","P14","S",41499,"R","R",27,"F",10,26,"College",0,49,45,24,0.53,0.49,0.26,NA,13,0.0174732642203306,-0.111370589792119,0.14631711823278,0.0730842681907093,-0.0481676839752174,0.194336220356636
"255","N","E2","Left","P15","S",44494,"L","R",27,"F",21,NA,"High School",3,58,47,33,0.63,0.51,0.36,NA,13,-0.317828447397772,-0.22703840001298,-0.408618494782565,-0.791309323789277,-0.595999154192366,-0.986619493386187
"256","N","E2","Left","P16","S",47365,"R","R",18,"F",10,17,"High School",0,61,47,32,0.66,0.51,0.35,NA,13,-0.557943404377188,-0.54779679790162,-0.568090010852756,-0.39449518720146,-0.478098512350782,-0.310891862052137
"257","N","E2","Left","P17","S",50603,"R","R",26,"M",10,NA,"College",1,65,50,35,0.71,0.54,0.38,NA,13,-0.387711900650003,-0.287697201553583,-0.487726599746423,-0.287691806843267,-0.205733950036889,-0.369649663649645
"258","N","E2","Left","P18","LS",54188,"R","R",26,"F",3,11,NA,0,56,42,27,0.61,0.46,0.29,NA,13,-0.557065534233317,-0.453789266207019,-0.660341802259614,-0.835832337517891,-0.44532072147613,-1.22634395355965
"259","N","E2","Left","P19","LS",57292,"R","R",31,"M",2,10,NA,0,67,47,34,0.73,0.51,0.37,NA,13,-0.119897678703283,-0.116284411252318,-0.123510946154247,-0.173486044605779,-0.167089756555296,-0.179882332656261
"260","N","E2","Left","P20","S",59827,"R","R",33,"M",28,NA,"College",1.5,68,48,37,0.74,0.52,0.4,NA,13,-0.436017426615213,-0.48671069984544,-0.385324153384987,-0.651907432253129,-0.340700166271797,-0.963114698234462
"261","N","E2","Left","P21","LS",63290,"R","R",29,"M",1.5,11,NA,0,60,50,32,0.65,0.54,0.35,NA,13,-0.0950653180254912,-0.124342405135814,-0.0657882309151682,-0.123489069040283,-0.0686862168348666,-0.1782919212457
"262","N","E2","Left","P22","LS",66517,"R","R",24,"M",0,NA,NA,0,60,55,34,0.65,0.6,0.37,NA,13,-0.537465908627666,-0.404245846752624,-0.670685970502707,-0.591140115296449,-0.465580584439778,-0.71669964615312
"263","N","E2","Left","P23","LS",69523,"L","R",33,"M",3,9,NA,0,57,41,30,0.619565217,0.445652174,0.326086957,NA,13,-0.593238620640565,-0.546629345956824,-0.639847895324306,-0.36256581425839,-0.199777400583641,-0.525354227933139
"264","N","E2","Left","P24","S",72169,"R","R",35,"M",30,NA,"Semi-Pro",3,31,27,14,0.563636364,0.490909091,0.254545455,NA,13,-0.654925575365159,-0.789697510009084,-0.520153640721233,-0.694193474582756,-0.6944832855447,-0.693903663620813
"265","N","E2","Left","P25","LS",75741,"R","R",23,"F",2,NA,NA,0,49,51,32,0.532608696,0.554347826,0.347826087,NA,13,-0.337120779296732,-0.401606822968265,-0.2726347356252,-0.568313548571211,-0.735562497239739,-0.401064599902682
"266","N","E2","Left","P26","LS",78747,"R","R",34,"F",0,NA,NA,0,52,47,26,0.565217391,0.510869565,0.282608696,NA,13,-0.438574396175075,-0.417439830438479,-0.45970896191167,-0.535318980334149,-0.489987606091552,-0.580650354576747
"267","N","E2","Left","P27","LS",81863,"R","R",42,"M",0,NA,NA,0,47,42,25,0.510869565,0.456521739,0.27173913,NA,13,-0.526733615849391,-0.367046666739781,-0.686420564958999,-0.630731145791203,-0.705311231534485,-0.556151060047922
"268","N","E2","Left","P28","LS",84858,"R","R",26,"F",0,NA,NA,0,45,45,24,0.5,0.5,0.266666667,NA,13,-0.282946614509134,-0.294178086934432,-0.271715142083838,-0.17986546635546,-0.327532668337294,-0.0321982643736256
"269","N","E2","Left","P29","S",87503,"L","L",25,"F",16,18,"College",0,63,47,34,0.684782609,0.510869565,0.369565217,NA,13,-0.196022688889356,-0.216354447213066,-0.175690930565647,-0.555481451803203,-0.58769827363806,-0.523264629968346
"270","N","E2","Left","P30","S",90497,"R","R",31,"M",27,NA,"Premier League",1,71,50,38,0.77173913,0.543478261,0.413043478,NA,13,-0.259930931429119,-0.297732134476308,-0.22212972838193,-0.441783818082803,-0.403842659836491,-0.479724976329115
"271","N","E2","Left","P31","S",93489,"R","R",29,"M",25,NA,"Premier League",4,60,55,37,0.652173913,0.597826087,0.402173913,NA,13,-0.528563208848802,-0.410339156775056,-0.646787260922547,-0.557874448767964,-0.458334138528425,-0.657414759007503
"272","N","E2","Left","P32","LS",97198,"R","R",25,"M",3,12,NA,0,64,50,34,0.695652174,0.543478261,0.369565217,NA,13,0.0488812552694466,0.0715982909022417,0.0261642196366515,0.146774471725015,0.168999844164295,0.124549099285735
"273","N","E2","Left","P33","LS",100191,"R","R",21,"F",0,NA,NA,0,55,43,28,0.597826087,0.467391304,0.304347826,NA,13,0.0350316897287749,0.1762660873619,-0.10620270790435,0.0206284634489387,-0.122022352900014,0.163279279797891
"274","N","E2","Left","P34","LS",103350,"R","R",32,"M",1,NA,NA,0.09,58,51,34,0.630434783,0.554347826,0.369565217,NA,13,-0.424182439322432,-0.291302343733038,-0.557062534911826,-0.283217050333101,-0.283907676026633,-0.28252642463957
"275","N","E2","Left","P35","S",105831,"R","L",20,"M",16,18,NA,1,73,47,38,0.793478261,0.510869565,0.413043478,NA,13,-0.396236734265318,-0.43584469999135,-0.356628768539286,-0.436451768310714,-0.385237169638861,-0.487666366982567
"276","N","E2","Left","P36","LS",109415,"R","L",26,"F",0,NA,NA,0,54,44,27,0.586956522,0.47826087,0.293478261,NA,13,-0.156664213778937,-0.0853739776077097,-0.227954449950163,-0.477227907939834,-0.598988824366431,-0.355466991513237
"277","N","E2","Left","P37","S",112614,"R","L",25,"M",20,24,"College Club",1,75,46,40,0.815217391,0.5,0.434782609,NA,13,-0.00235754644338145,0.166968760409928,-0.171683853296691,-0.102555852615116,0.0412222789274499,-0.246333984157682
"278","N","E2","Left","P38","S",115525,"R","L",27,"F",22,NA,"Collegiate",4,69,47,34,0.75,0.510869565,0.369565217,NA,13,0.930842956726089,0.796245757929493,1.06544015552268,0.684208401738107,0.547033640433594,0.821383163042619
"279","N","E2","Left","P39","S",118750,"R","R",26,"M",22,NA,"Professional Germany",4,65,42,34,0.706521739,0.456521739,0.369565217,NA,13,0.66221172321781,0.662477424633979,0.661946021801639,0.739056560056714,0.56657170257712,0.911541417536307
"280","N","E2","Left","P40","S",121824,"R","R",27,"M",23,NA,"Club College",1.5,64,49,34,0.695652174,0.532608696,0.369565217,NA,13,0.884143291151937,0.811341949704394,0.956944632599479,0.577545614018657,0.605831502014429,0.549259726022884
"281","N","E2","Right","P01","LS",1186,"R","R",34,"M",0,NA,NA,0,43,46,25,0.47,0.5,0.27,NA,13,-0.114560362492044,-0.244572983670783,0.0154522586866953,-0.0901731409976555,-0.408480883027957,0.228134601032646
"282","N","E2","Right","P02","LS",4787,"R","R",26,"M",3,13,NA,0,66,49,37,0.72,0.53,0.4,NA,13,-0.412648181602888,-0.427327245882377,-0.397969117323398,-0.210381974112865,-0.05515815083027,-0.36560579739546
"283","N","E2","Right","P03","LS",7538,"R","R",24,"M",1,NA,NA,0,48,45,26,0.52,0.49,0.28,NA,13,-0.601343441709839,-0.554725912392941,-0.647960971026737,-0.828736566962764,-0.910218170880276,-0.747254963045251
"284","N","E2","Right","P04","S",10427,"R","R",33,"M",29,NA,"College",3.5,70,46,36,0.76,0.5,0.39,NA,13,-0.425501707335034,-0.330231550256856,-0.520771864413211,-0.809373517290161,-0.830875982526758,-0.787871052053565
"285","N","E2","Right","P05","S",14029,"R","R",52,"M",48,NA,"Semi-Pro",3,69,45,37,0.75,0.49,0.4,NA,13,-0.247604267407967,-0.192245255020974,-0.302963279794959,-0.218259436098518,-0.211535677513244,-0.224983194683792
"286","N","E2","Right","P06","S",16658,"R","R",50,"M",42,NA,"Unknown",1,64,44,32,0.7,0.48,0.35,NA,13,-0.150136056746806,-0.273167405881449,-0.0271047076121623,-0.121413156907785,0.0252568913087308,-0.2680832051243
"287","N","E2","Right","P07","LS",20122,"R","R",27,"M",0,NA,NA,0.04,58,49,37,0.63,0.53,0.4,NA,13,-0.0505541204681414,0.0704873947202973,-0.17159563565658,-0.0196225678137604,0.135386414603704,-0.174631550231224
"288","N","E2","Right","P08","LS",22872,"R","R",26,"F",0,NA,NA,0,47,51,26,0.51,0.55,0.28,NA,13,-0.513661740775454,-0.444397406012103,-0.582926075538805,-0.670513512749124,-0.592160345724902,-0.748866679773346
"289","N","E2","Right","P09","S",26370,"R","R",38,"M",30,NA,"College",2,77,43,36,0.84,0.47,0.39,NA,13,-0.537675640651855,-0.52664206594348,-0.54870921536023,-0.459447361222412,-0.395099939328559,-0.523794783116266
"290","N","E2","Right","P10","S",29363,"R","R",27,"F",21,22,"College",0,52,48,27,0.57,0.52,0.29,NA,13,-0.269241017012273,-0.272179784749462,-0.266302249275085,-0.436430955334264,-0.483837396855764,-0.389024513812764
"291","N","E2","Right","P11","S",32722,"R","R",28,"M",23,NA,"Club College",1.5,60,50,34,0.65,0.54,0.37,NA,13,-0.645932922217769,-0.613982024030865,-0.677883820404674,-0.750430078595393,-0.675202884909777,-0.82565727228101
"292","N","E2","Right","P12","LS",35455,"R","R",26,"M",1,6,NA,0,63,46,33,0.68,0.5,0.36,NA,13,-0.558484936276505,-0.627666790929017,-0.489303081623993,-0.765874388605869,-0.805092596672418,-0.726656180539319
"293","N","E2","Right","P13","S",38100,"R","L",22,"F",16,NA,"College",3,72,59,48,0.78,0.64,0.52,NA,13,-0.568703505498163,-0.668130490131851,-0.469276520864477,-0.601733592966123,-0.762598063709584,-0.440869122222663
"294","N","E2","Right","P14","S",41704,"R","R",27,"F",10,26,"College",0,49,45,24,0.53,0.49,0.26,NA,13,-0.0390558369930169,-0.144370538700898,0.0662588647148643,-0.0958779873535245,-0.0917900659222263,-0.099965908784823
"295","N","E2","Right","P15","S",44210,"L","R",27,"F",21,NA,"High School",3,58,47,33,0.63,0.51,0.36,NA,13,-0.420588453195864,-0.288216866878696,-0.552960039513031,-0.400132997161107,-0.426837890373788,-0.373428103948427
"296","N","E2","Right","P16","S",48056,"R","R",18,"F",10,17,"High School",0,61,47,32,0.66,0.51,0.35,NA,13,-0.55591226178396,-0.552747651698587,-0.559076871869332,-0.559236632968738,-0.576374959769133,-0.542098306168343
"297","N","E2","Right","P17","S",50320,"R","R",26,"M",10,NA,"College",1,65,50,35,0.71,0.54,0.38,NA,13,-0.4785891125778,-0.355841553046882,-0.601336672108718,-0.258346270878764,-0.216031666125234,-0.300660875632293
"298","N","E2","Right","P18","LS",53540,"R","R",26,"F",3,11,NA,0,56,42,27,0.61,0.46,0.29,NA,13,-0.533570340458108,-0.625948609431417,-0.441192071484799,-0.425178482256582,-0.480209310235763,-0.370147654277402
"299","N","E2","Right","P19","LS",56898,"R","R",31,"M",2,10,NA,0,67,47,34,0.73,0.51,0.37,NA,13,-0.1798367741345,-0.205596863509674,-0.154076684759326,-0.428877862984103,-0.351224504151247,-0.50653122181696
"300","N","E2","Right","P20","S",60033,"R","R",33,"M",28,NA,"College",1.5,68,48,37,0.74,0.52,0.4,NA,13,-0.516340594890017,-0.597526868478666,-0.435154321301368,-0.546307726823234,-0.529312575268076,-0.563302878378391
"301","N","E2","Right","P21","LS",63131,"R","R",29,"M",1.5,11,NA,0,60,50,32,0.65,0.54,0.35,NA,13,-0.0310694834491537,-0.00195852676037037,-0.060180440137937,-0.227115722645719,-0.155377440088129,-0.298854005203308
"302","N","E2","Right","P22","LS",66246,"R","R",24,"M",0,NA,NA,0,60,55,34,0.65,0.6,0.37,NA,13,-0.363643868451202,-0.440670678390409,-0.286617058511996,-0.653235775680184,-0.734511521614965,-0.571960029745402
"303","N","E2","Right","P23","LS",68875,"L","R",33,"M",3,9,NA,0,57,41,30,0.619565217,0.445652174,0.326086957,NA,13,-0.796170636693936,-0.927765998874749,-0.664575274513124,-0.411580886851415,-0.251924676347822,-0.571237097355008
"304","N","E2","Right","P24","S",72373,"R","R",35,"M",30,NA,"Semi-Pro",3,31,27,14,0.563636364,0.490909091,0.254545455,NA,13,-0.728877788235688,-0.798177589741284,-0.659577986730091,-0.559221747001721,-0.602945195814434,-0.515498298189009
"305","N","E2","Right","P25","LS",75227,"R","R",23,"F",2,NA,NA,0,49,51,32,0.532608696,0.554347826,0.347826087,NA,13,-0.270572346127196,-0.234235212320199,-0.306909479934193,-0.550964251662298,-0.615910761687579,-0.486017741637017
"306","N","E2","Right","P26","LS",78466,"R","R",34,"F",0,NA,NA,0,52,47,26,0.565217391,0.510869565,0.282608696,NA,13,-0.45332436503653,-0.412624768196539,-0.494023961876521,-0.422824684110755,-0.363475685104243,-0.482173683117268
"307","N","E2","Right","P27","LS",81580,"R","R",42,"M",0,NA,NA,0,47,42,25,0.510869565,0.456521739,0.27173913,NA,13,-0.488354878760817,-0.32823853645739,-0.648471221064244,-0.723740115760425,-0.654077266467026,-0.793402965053825
"308","N","E2","Right","P28","LS",84209,"R","R",26,"F",0,NA,NA,0,45,45,24,0.5,0.5,0.266666667,NA,13,-0.0872918706087069,-0.0958573076348387,-0.0787264335825749,-0.181075928654585,-0.241837316483552,-0.120314540825618
"309","N","E2","Right","P29","S",87707,"L","L",25,"F",16,18,"College",0,63,47,34,0.684782609,0.510869565,0.369565217,NA,13,-0.349102062217168,-0.298886009843813,-0.399318114590522,-0.495499383069508,-0.437858902117671,-0.553139864021344
"310","N","E2","Right","P30","S",90335,"R","R",31,"M",27,NA,"Premier League",1,71,50,38,0.77173913,0.543478261,0.413043478,NA,13,-0.292169134565713,-0.269484517660423,-0.314853751471002,-0.186162704739442,-0.33436342018544,-0.0379619892934438
"311","N","E2","Right","P31","S",94059,"R","R",29,"M",25,NA,"Premier League",4,60,55,37,0.652173913,0.597826087,0.402173913,NA,13,-0.471850378887218,-0.487985378641212,-0.455715379133224,-0.638877862527593,-0.739000552128146,-0.538755172927039
"312","N","E2","Right","P32","LS",96913,"R","R",25,"M",3,12,NA,0,64,50,34,0.695652174,0.543478261,0.369565217,NA,13,-0.0256758124475967,-0.0968924589329957,0.0455408340378023,0.00556146231787991,0.109887047572189,-0.0987641229364296
"313","N","E2","Right","P33","LS",99544,"R","R",21,"F",0,NA,NA,0,55,43,28,0.597826087,0.467391304,0.304347826,NA,13,-0.184040804209765,-0.255325429372787,-0.112756179046744,-0.319926047796967,-0.260477286495606,-0.379374809098327
"314","N","E2","Right","P34","LS",102902,"R","R",32,"M",1,NA,NA,0.09,58,51,34,0.630434783,0.554347826,0.369565217,NA,13,-0.323797832878203,-0.17185465386563,-0.475741011890775,-0.486869181745629,-0.627357287154176,-0.346381076337082
"315","N","E2","Right","P35","S",106035,"R","L",20,"M",16,18,NA,1,73,47,38,0.793478261,0.510869565,0.413043478,NA,13,-0.350149200826252,-0.3420366691892,-0.358261732463303,-0.396130160813243,-0.229024189522837,-0.56323613210365
"316","N","E2","Right","P36","LS",109254,"R","L",26,"F",0,NA,NA,0,54,44,27,0.586956522,0.47826087,0.293478261,NA,13,-0.152283509709209,-0.151297932944407,-0.153269086474011,-0.478654068573978,-0.538221299402664,-0.419086837745291
"317","N","E2","Right","P37","S",112248,"R","L",25,"M",20,24,"College Club",1,75,46,40,0.815217391,0.5,0.434782609,NA,13,0.0331494000982539,0.0864410614510298,-0.0201422612545218,-0.288892910240517,-0.439614486147594,-0.138171334333441
"318","N","E2","Right","P38","S",114877,"R","L",27,"F",22,NA,"Collegiate",4,69,47,34,0.75,0.510869565,0.369565217,NA,13,0.836277527290204,0.764929085968812,0.907625968611596,0.561888361814325,0.547955168575917,0.575821555052733
"319","N","E2","Right","P39","S",118481,"R","R",26,"M",22,NA,"Professional Germany",4,65,42,34,0.706521739,0.456521739,0.369565217,NA,13,0.375272155169158,0.227019282857103,0.523525027481214,0.461161170302965,0.398026977683419,0.524295362922512
"320","N","E2","Right","P40","S",121231,"R","R",27,"M",23,NA,"Club College",1.5,64,49,34,0.695652174,0.532608696,0.369565217,NA,13,0.736006991137983,0.382931596664688,1.08908238561128,0.489169261335271,0.406298310588052,0.57204021208249
"321","O","E1","Left","P01","LS",2655,"R","R",34,"M",0,NA,NA,0,47,45,20,0.52,0.5,0.22,NA,13,0.0326371207391594,0.0486558020227207,0.0166184394555981,-0.288966497995725,-0.394335212025536,-0.183597783965916
"322","O","E1","Left","P02","LS",5648,"R","R",26,"M",3,13,NA,0,48,42,21,0.53,0.47,0.23,NA,13,-1.17321303470891,-1.30507856699795,-1.04134750241987,-1.08385666447621,-1.00618469584994,-1.16152863310248
"323","O","E1","Left","P03","LS",9162,"R","R",24,"M",1,NA,NA,0,57,46,31,0.63,0.51,0.34,NA,13,-0.267613189759817,-0.183419494717024,-0.351806884802609,-0.511418765466531,-0.753514230894444,-0.269323300038618
"324","O","E1","Left","P04","S",12178,"R","R",33,"M",29,NA,"College",3.5,50,37,24,0.56,0.41,0.27,NA,13,-0.3031630925483,-0.300940165255824,-0.305386019840776,-0.379965283017484,-0.442352530280369,-0.3175780357546
"325","O","E1","Left","P05","S",14929,"R","R",52,"M",48,NA,"Semi-Pro",3,49,47,31,0.54,0.52,0.34,NA,13,-0.0109322285729325,0.093298341440668,-0.115162798586533,0.0108068346486119,0.0525257516608359,-0.0309120823636121
"326","O","E1","Left","P06","S",18287,"R","R",50,"M",42,NA,"Unknown",1,51,43,23,0.57,0.48,0.26,NA,13,0.0405693887875264,0.169312713547913,-0.0881739359728599,-0.0592858360131696,-0.0478432349051262,-0.0707284371212125
"327","O","E1","Left","P07","LS",20688,"R","R",27,"M",0,NA,NA,0.04,54,45,28,0.6,0.5,0.31,NA,13,0.146852580551924,0.362479375136644,-0.0687742140327958,0.116419557244745,0.117056449582268,0.115782664907222
"328","O","E1","Left","P08","LS",23682,"R","R",26,"F",0,NA,NA,0,43,45,24,0.48,0.5,0.27,NA,13,-0.484346004396883,-0.40478531633852,-0.563906692455245,-0.430125705954765,-0.384270684593726,-0.475980727315804
"329","O","E1","Left","P09","S",27513,"R","R",38,"M",30,NA,"College",2,63,44,31,0.7,0.49,0.34,NA,13,-0.276036722064293,-0.347852858838475,-0.204220585290111,-0.105224884471499,-0.150633523843598,-0.0598162450993997
"330","O","E1","Left","P10","S",30263,"R","R",27,"F",21,22,"College",0,49,36,20,0.54,0.4,0.22,NA,13,-0.186462417013015,-0.210237254645399,-0.162687579380631,-0.0658081492474154,0.0209948553817228,-0.152611153876553
"331","O","E1","Left","P11","S",33704,"R","R",28,"M",23,NA,"Club College",1.5,49,49,30,0.54,0.54,0.33,NA,13,-0.538506358136613,-0.67595453738329,-0.401058178889935,-0.367428280736821,-0.457358711789984,-0.277497849683659
"332","O","E1","Left","P12","LS",36388,"R","R",26,"M",1,6,NA,0,53,41,23,0.59,0.46,0.26,NA,13,-0.60768791106513,-0.606760743050374,-0.608615079079885,-0.626485236096572,-0.578945804509179,-0.674024667683965
"333","O","E1","Left","P13","S",39244,"R","L",22,"F",16,NA,"College",3,46,43,22,0.51,0.48,0.24,NA,13,-0.0219351849224092,-0.116375672142277,0.0725053022974587,-0.102294388159375,-0.137602552871747,-0.0669862234470034
"334","O","E1","Left","P14","S",42237,"R","R",27,"F",10,26,"College",0,54,45,32,0.6,0.5,0.36,NA,13,0.13702806553623,-0.00676531503636726,0.280821446108828,0.240040154563831,0.116979066251726,0.363101242875938
"335","O","E1","Left","P15","S",45230,"L","R",27,"F",21,NA,"High School",3,56,37,25,0.62,0.41,0.28,NA,13,-0.221150445067696,-0.142007417163198,-0.300293472972195,-0.636320013405156,-0.442096719634218,-0.830543307176095
"336","O","E1","Left","P16","S",49078,"R","R",18,"F",10,17,"High School",0,50,37,18,0.56,0.41,0.2,NA,13,-0.441043875665657,-0.437167065819885,-0.444920685511429,-0.255946494867224,-0.28075240339442,-0.231140586340029
